wavelength;intensity
5.243782959e+002;4.418983310e-002
5.246025391e+002;3.625292704e-002
5.248267822e+002;2.884989046e-002
5.250510864e+002;2.418740094e-002
5.252753296e+002;1.404381916e-002
5.254996338e+002;1.144563872e-002
5.257239380e+002;8.028852753e-003
5.259482422e+002;8.064444177e-003
5.261726074e+002;9.105495992e-004
5.263969116e+002;6.258175126e-004
5.266212769e+002;1.631277846e-004
5.268456421e+002;9.194474842e-005
5.270700684e+002;1.515605371e-003
5.272944336e+002;-2.577418927e-003
5.275188599e+002;-5.495923106e-003
5.277432861e+002;-7.266601315e-004
5.279677124e+002;-2.648602007e-003
5.281921387e+002;1.871520537e-003
5.284165649e+002;-1.438490464e-003
5.286410522e+002;4.122683895e-004
5.288655396e+002;1.195281744e-003
5.290900269e+002;1.657971414e-003
5.293145142e+002;3.410853678e-004
5.295390625e+002;2.334210323e-003
5.297635498e+002;6.213685498e-003
5.299880981e+002;6.258175126e-004
5.302126465e+002;3.757870989e-003
5.304372559e+002;-9.758007363e-004
5.306618042e+002;-1.545264968e-003
5.308864136e+002;4.896799568e-003
5.311110229e+002;-3.396023763e-003
5.313356323e+002;2.654533833e-003
5.315602417e+002;9.105495992e-004
5.317849121e+002;-7.266601315e-004
5.320095215e+002;-7.266601315e-004
5.322341919e+002;1.266464824e-003
5.324588623e+002;2.049478237e-003
5.326835938e+002;1.017324161e-003
5.329082642e+002;1.266464824e-003
5.331329956e+002;9.105495992e-004
5.333577271e+002;2.903674496e-003
5.335824585e+002;3.259589663e-003
5.338072510e+002;2.699023171e-004
5.340319824e+002;1.835928997e-003
5.342567749e+002;3.295181319e-003
5.344815674e+002;1.052915701e-003
5.347063599e+002;1.515605371e-003
5.349311523e+002;1.586788450e-003
5.351560059e+002;-8.601282752e-005
5.353808594e+002;-7.622516132e-004
5.356057129e+002;6.258175126e-004
5.358305664e+002;-2.470644424e-003
5.360554199e+002;-1.865588594e-003
5.362803345e+002;-1.972363098e-003
5.365051880e+002;6.970005343e-004
5.367301025e+002;-2.648602007e-003
5.369550781e+002;-3.707449650e-004
5.371799927e+002;7.681835559e-004
5.374049683e+002;-1.571958564e-004
5.376298828e+002;5.546344328e-004
5.378548584e+002;1.800337574e-003
5.380798950e+002;2.227435820e-003
5.383048706e+002;2.868083073e-003
5.385299072e+002;2.120661084e-003
5.387548828e+002;8.749581175e-004
5.389799194e+002;4.434109665e-003
5.392050171e+002;4.825616255e-003
5.394300537e+002;1.119649783e-002
5.396551514e+002;1.813684404e-002
5.398801880e+002;2.621611767e-002
5.401052856e+002;3.258699924e-002
5.403304443e+002;3.920702264e-002
5.405555420e+002;4.255262390e-002
5.407807007e+002;4.668124020e-002
5.410058594e+002;4.397628456e-002
5.412310181e+002;4.717952013e-002
5.414561768e+002;5.034716427e-002
5.416813354e+002;5.611298978e-002
5.419065552e+002;5.262502283e-002
5.421317749e+002;5.451137200e-002
5.423569946e+002;5.137931928e-002
5.425822144e+002;5.668245628e-002
5.428074341e+002;5.775020272e-002
5.430327148e+002;5.582825840e-002
5.432579956e+002;5.355040357e-002
5.434832764e+002;5.764342472e-002
5.437085571e+002;5.173523352e-002
5.439338989e+002;5.472492054e-002
5.441591797e+002;5.565030128e-002
5.443845215e+002;5.536556989e-002
5.446098633e+002;5.686041340e-002
5.448352051e+002;5.621976405e-002
5.450606079e+002;5.372836068e-002
5.452859497e+002;5.917386338e-002
5.455113525e+002;5.315889418e-002
5.457367554e+002;6.002805755e-002
5.459622192e+002;5.949418619e-002
5.461876221e+002;5.725191906e-002
5.464130859e+002;5.771460757e-002
5.466385498e+002;6.027719751e-002
5.468640137e+002;5.828407407e-002
5.470894775e+002;6.020601466e-002
5.473149414e+002;6.269741803e-002
5.475404663e+002;5.842643976e-002
5.477659912e+002;6.604302675e-002
5.479915161e+002;6.134494394e-002
5.482170410e+002;6.269741803e-002
5.484426270e+002;5.867557973e-002
5.486681519e+002;5.824848264e-002
5.488937378e+002;6.145171821e-002
5.491193237e+002;5.782138556e-002
5.493449097e+002;6.472613662e-002
5.495705566e+002;6.241269037e-002
5.497962036e+002;6.312452257e-002
5.500217896e+002;5.863998830e-002
5.502474365e+002;6.269741803e-002
5.504731445e+002;5.903149396e-002
5.506987915e+002;6.369398534e-002
5.509244995e+002;6.020601466e-002
5.511502075e+002;6.130935252e-002
5.513759155e+002;6.333807111e-002
5.516016235e+002;6.102462113e-002
5.518273926e+002;6.127376109e-002
5.520531006e+002;6.629216671e-002
5.522788696e+002;6.408549100e-002
5.525046387e+002;6.885475665e-002
5.527304077e+002;6.874798238e-002
5.529562378e+002;6.693281233e-002
5.531820068e+002;6.874798238e-002
5.534078369e+002;6.639894098e-002
5.536336670e+002;6.732431799e-002
5.538595581e+002;6.283979118e-002
5.540853882e+002;6.675485522e-002
5.543112793e+002;6.860561669e-002
5.545371704e+002;6.511764228e-002
5.547630615e+002;6.372957677e-002
5.549889526e+002;6.675485522e-002
5.552148438e+002;6.301774830e-002
5.554407959e+002;6.326688826e-002
5.556667480e+002;6.298215687e-002
5.558927002e+002;6.283979118e-002
5.561186523e+002;6.522441655e-002
5.563446655e+002;6.081107259e-002
5.565706177e+002;6.198558956e-002
5.567966309e+002;6.365839392e-002
5.570226440e+002;5.899590254e-002
5.572486572e+002;5.750105903e-002
5.574747314e+002;5.878235400e-002
5.577008057e+002;5.426223204e-002
5.579268188e+002;5.742987618e-002
5.581528931e+002;5.835525692e-002
5.583790283e+002;5.881794542e-002
5.586051025e+002;5.814170837e-002
5.588312378e+002;6.173644960e-002
5.590573730e+002;5.910267681e-002
5.592835083e+002;5.871117115e-002
5.595096436e+002;6.397871673e-002
5.597357788e+002;6.301774830e-002
5.599619751e+002;6.017042324e-002
5.601881714e+002;6.205677614e-002
5.604143677e+002;6.170085818e-002
5.606405640e+002;5.931622908e-002
5.608668213e+002;5.750105903e-002
5.610930176e+002;5.935182050e-002
5.613192749e+002;6.291097403e-002
5.615455322e+002;6.351602823e-002
5.617717896e+002;6.027719751e-002
5.619981079e+002;5.853321403e-002
5.622243652e+002;5.771460757e-002
5.624506836e+002;6.116698682e-002
5.626770020e+002;6.123816967e-002
5.629033203e+002;6.027719751e-002
5.631296997e+002;6.319570541e-002
5.633560181e+002;5.981450900e-002
5.635823975e+002;6.461936235e-002
5.638087769e+002;6.283979118e-002
5.640351563e+002;6.415667385e-002
5.642615967e+002;6.668367237e-002
5.644879761e+002;6.686162949e-002
5.647144165e+002;7.127497345e-002
5.649408569e+002;6.800055504e-002
5.651672974e+002;7.027841359e-002
5.653937988e+002;7.180885226e-002
5.656202393e+002;7.931865752e-002
5.658467407e+002;7.999490201e-002
5.660732422e+002;8.810976148e-002
5.662997437e+002;8.803857863e-002
5.665263062e+002;9.910754114e-002
5.667528076e+002;9.960582107e-002
5.669793701e+002;1.109951064e-001
5.672059326e+002;1.068309024e-001
5.674324951e+002;1.123831794e-001
5.676591187e+002;1.224911660e-001
5.678856812e+002;1.202133149e-001
5.681123047e+002;1.171524450e-001
5.683389282e+002;1.122408137e-001
5.685655518e+002;1.080410108e-001
5.687921753e+002;9.789743274e-002
5.690188599e+002;9.508570284e-002
5.692455444e+002;9.380440414e-002
5.694722290e+002;8.978256583e-002
5.696989136e+002;8.600986749e-002
5.699255981e+002;7.985252887e-002
5.701523438e+002;7.892715186e-002
5.703790283e+002;7.764586061e-002
5.706057739e+002;7.519004494e-002
5.708325195e+002;7.163089514e-002
5.710593262e+002;7.394433767e-002
5.712860718e+002;7.052755356e-002
5.715128784e+002;7.216476649e-002
5.717396851e+002;6.839206070e-002
5.719664917e+002;6.305333972e-002
5.721932983e+002;6.426344812e-002
5.724201660e+002;6.785818934e-002
5.726470337e+002;6.508205086e-002
5.728738403e+002;6.600743532e-002
5.731007690e+002;6.365839392e-002
5.733276367e+002;6.910389662e-002
5.735545044e+002;6.504645944e-002
5.737814331e+002;6.664808095e-002
5.740083618e+002;6.547355652e-002
5.742352905e+002;6.305333972e-002
5.744622192e+002;6.283979118e-002
5.746892090e+002;6.593625247e-002
5.749161377e+002;6.451258808e-002
5.751431274e+002;6.223473325e-002
5.753701172e+002;6.223473325e-002
5.755971069e+002;6.081107259e-002
5.758241577e+002;6.077548116e-002
5.760512085e+002;6.316011399e-002
5.762781982e+002;6.419226527e-002
5.765052490e+002;6.326688826e-002
5.767323608e+002;5.878235400e-002
5.769594116e+002;5.949418619e-002
5.771865234e+002;6.109580398e-002
5.774136353e+002;6.340925395e-002
5.776407471e+002;6.543796510e-002
5.778678589e+002;6.319570541e-002
5.780949707e+002;6.187881529e-002
5.783221436e+002;6.052633747e-002
5.785493164e+002;6.106021255e-002
5.787764893e+002;6.219914183e-002
5.790036621e+002;6.059752405e-002
5.792308350e+002;6.276860833e-002
5.794580688e+002;6.073988974e-002
5.796852417e+002;5.899590254e-002
5.799124756e+002;5.956536904e-002
5.801397705e+002;5.540116131e-002
5.803670044e+002;6.098902971e-002
5.805942993e+002;5.856880546e-002
5.808215332e+002;6.170085818e-002
5.810488281e+002;5.999246612e-002
5.812761230e+002;6.227032468e-002
5.815034790e+002;6.077548116e-002
5.817307739e+002;6.162967533e-002
5.819581299e+002;5.707396194e-002
5.821854858e+002;6.269741803e-002
5.824128418e+002;5.479610339e-002
5.826401978e+002;6.127376109e-002
5.828676147e+002;5.607739836e-002
5.830950317e+002;5.999246612e-002
5.833223877e+002;5.518761277e-002
5.835498657e+002;5.746546760e-002
5.837772827e+002;5.835525692e-002
5.840046997e+002;6.045515463e-002
5.842321777e+002;5.579266697e-002
5.844596558e+002;6.369398534e-002
5.846871338e+002;5.429782346e-002
5.849146118e+002;6.024160609e-002
5.851421509e+002;5.849762261e-002
5.853696289e+002;5.796375126e-002
5.855971680e+002;6.034838036e-002
5.858247070e+002;5.839084834e-002
5.860522461e+002;6.280419976e-002
5.862798462e+002;6.212795898e-002
5.865073853e+002;5.785697699e-002
5.867349854e+002;6.177204102e-002
5.869625854e+002;6.159408391e-002
5.871901855e+002;5.714514479e-002
5.874178467e+002;6.041956320e-002
5.876454468e+002;5.963655189e-002
5.878731079e+002;5.863998830e-002
5.881007690e+002;6.251946092e-002
5.883284302e+002;6.081107259e-002
5.885561523e+002;6.444140524e-002
5.887838135e+002;6.049074605e-002
5.890115356e+002;6.590066105e-002
5.892392578e+002;6.049074605e-002
5.894669800e+002;6.273301691e-002
5.896947021e+002;6.657689810e-002
5.899224854e+002;6.814292073e-002
5.901502686e+002;6.554473937e-002
5.903780518e+002;6.536678225e-002
5.906058350e+002;6.593625247e-002
5.908336182e+002;6.824969500e-002
5.910614014e+002;6.771582365e-002
5.912892456e+002;6.792937219e-002
5.915170898e+002;6.945981085e-002
5.917449341e+002;6.849884242e-002
5.919727783e+002;6.860561669e-002
5.922006836e+002;7.551036775e-002
5.924285889e+002;7.551036775e-002
5.926564331e+002;7.853564620e-002
5.928843384e+002;7.437144220e-002
5.931123047e+002;7.953220606e-002
5.933402100e+002;8.141855896e-002
5.935681763e+002;8.305577189e-002
5.937961426e+002;8.519125730e-002
5.940241089e+002;8.202361315e-002
5.942520752e+002;8.156092465e-002
5.944800415e+002;8.316254616e-002
5.947080688e+002;8.070673048e-002
5.949360352e+002;7.593746483e-002
5.951640625e+002;7.632897049e-002
5.953921509e+002;7.284100354e-002
5.956201782e+002;7.191562653e-002
5.958482666e+002;7.099024206e-002
5.960762939e+002;6.465495378e-002
5.963043823e+002;6.679044664e-002
5.965324707e+002;6.668367237e-002
5.967606201e+002;5.970773473e-002
5.969887085e+002;6.689722091e-002
5.972168579e+002;5.835525692e-002
5.974450073e+002;6.266182661e-002
5.976731567e+002;6.501086801e-002
5.979013062e+002;5.981450900e-002
5.981295166e+002;6.579388678e-002
5.983576660e+002;5.885353684e-002
5.985858765e+002;6.273301691e-002
5.988140869e+002;6.027719751e-002
5.990422974e+002;6.006364897e-002
5.992705688e+002;6.070429832e-002
5.994987793e+002;5.963655189e-002
5.997270508e+002;6.426344812e-002
5.999553223e+002;6.262623519e-002
6.001836548e+002;5.977891758e-002
6.004119263e+002;6.017042324e-002
6.006402588e+002;5.678923056e-002
6.008685303e+002;5.792815983e-002
6.010968628e+002;5.863998830e-002
6.013251953e+002;6.024160609e-002
6.015535889e+002;5.529438704e-002
6.017819214e+002;5.963655189e-002
6.020103149e+002;5.842643976e-002
6.022387085e+002;5.742987618e-002
6.024671021e+002;5.742987618e-002
6.026954956e+002;6.038397178e-002
6.029239502e+002;6.106021255e-002
6.031524048e+002;6.298215687e-002
6.033808594e+002;6.106021255e-002
6.036093140e+002;6.120257825e-002
6.038377686e+002;6.191440672e-002
6.040662231e+002;5.995687470e-002
6.042947388e+002;6.230591610e-002
6.045232544e+002;5.821289122e-002
6.047517700e+002;6.198558956e-002
6.049802856e+002;5.675363913e-002
6.052088623e+002;5.814170837e-002
6.054373779e+002;5.621976405e-002
6.056659546e+002;5.522320420e-002
6.058945313e+002;5.707396194e-002
6.061231079e+002;5.767901614e-002
6.063517456e+002;5.678923056e-002
6.065803223e+002;5.422664061e-002
6.068089600e+002;5.782138556e-002
6.070375977e+002;5.479610339e-002
6.072662354e+002;6.194999814e-002
6.074948730e+002;5.963655189e-002
6.077235718e+002;6.084666401e-002
6.079522095e+002;5.742987618e-002
6.081809082e+002;6.049074605e-002
6.084096069e+002;5.942300335e-002
6.086383667e+002;6.191440672e-002
6.088670654e+002;5.899590254e-002
6.090958252e+002;6.020601466e-002
6.093245850e+002;6.009924039e-002
6.095533447e+002;5.678923056e-002
6.097821045e+002;5.522320420e-002
6.100108643e+002;6.002805755e-002
6.102396851e+002;6.109580398e-002
6.104685059e+002;5.967214331e-002
6.106973267e+002;5.579266697e-002
6.109261475e+002;6.052633747e-002
6.111549683e+002;5.479610339e-002
6.113838501e+002;5.906708539e-002
6.116127319e+002;5.522320420e-002
6.118416138e+002;6.130935252e-002
6.120704956e+002;5.686041340e-002
6.122993774e+002;6.013483182e-002
6.125283203e+002;5.817729980e-002
6.127572021e+002;6.109580398e-002
6.129861450e+002;6.031278893e-002
6.132150879e+002;5.760783330e-002
6.134440918e+002;5.885353684e-002
6.136730347e+002;6.248387322e-002
6.139020386e+002;5.849762261e-002
6.141310425e+002;5.871117115e-002
6.143600464e+002;5.849762261e-002
6.145890503e+002;5.810611695e-002
6.148180542e+002;5.572148412e-002
6.150471191e+002;5.621976405e-002
6.152761841e+002;5.935182050e-002
6.155052490e+002;6.081107259e-002
6.157343140e+002;5.906708539e-002
6.159633789e+002;5.807052553e-002
6.161925049e+002;6.227032468e-002
6.164216309e+002;6.305333972e-002
6.166506958e+002;6.650571525e-002
6.168798828e+002;6.404989958e-002
6.171090088e+002;6.041956320e-002
6.173381348e+002;6.280419976e-002
6.175673218e+002;6.259064376e-002
6.177965088e+002;6.159408391e-002
6.180256958e+002;6.109580398e-002
6.182548828e+002;6.394312531e-002
6.184841309e+002;6.554473937e-002
6.187133179e+002;6.056192890e-002
6.189425659e+002;6.340925395e-002
6.191718140e+002;6.148730963e-002
6.194010620e+002;5.992128327e-002
6.196303711e+002;5.960096046e-002
6.198596191e+002;6.283979118e-002
6.200889282e+002;6.372957677e-002
6.203182373e+002;5.938741192e-002
6.205475464e+002;6.401430815e-002
6.207769165e+002;6.166526675e-002
6.210062256e+002;6.212795898e-002
6.212355957e+002;5.999246612e-002
6.214649658e+002;6.511764228e-002
6.216943359e+002;6.493968517e-002
6.219237061e+002;6.230591610e-002
6.221531372e+002;6.127376109e-002
6.223825073e+002;5.988569185e-002
6.226119385e+002;6.063311547e-002
6.228413696e+002;6.230591610e-002
6.230708008e+002;5.906708539e-002
6.233002930e+002;5.846203119e-002
6.235297241e+002;5.636213347e-002
6.237592163e+002;6.073988974e-002
6.239887085e+002;5.639772490e-002
6.242182007e+002;5.992128327e-002
6.244476929e+002;5.767901614e-002
6.246772461e+002;6.266182661e-002
6.249067993e+002;6.404989958e-002
6.251363525e+002;5.782138556e-002
6.253659058e+002;6.073988974e-002
6.255954590e+002;6.504645944e-002
6.258250732e+002;6.198558956e-002
6.260546265e+002;6.401430815e-002
6.262842407e+002;6.408549100e-002
6.265138550e+002;6.273301691e-002
6.267434692e+002;6.234150752e-002
6.269731445e+002;5.913826823e-002
6.272027588e+002;6.038397178e-002
6.274324341e+002;6.084666401e-002
6.276621094e+002;6.070429832e-002
6.278917847e+002;6.365839392e-002
6.281215210e+002;5.999246612e-002
6.283511963e+002;6.387194246e-002
6.285809326e+002;5.892471969e-002
6.288106689e+002;6.259064376e-002
6.290404053e+002;6.034838036e-002
6.292701416e+002;6.611420959e-002
6.294999390e+002;6.184322387e-002
6.297296753e+002;6.365839392e-002
6.299594727e+002;6.056192890e-002
6.301892700e+002;6.568711251e-002
6.304190674e+002;6.440581381e-002
6.306489258e+002;6.725313514e-002
6.308787231e+002;6.497527659e-002
6.311085815e+002;6.230591610e-002
6.313384399e+002;6.148730963e-002
6.315682983e+002;6.070429832e-002
6.317982178e+002;5.963655189e-002
6.320280762e+002;6.390753388e-002
6.322579956e+002;6.013483182e-002
6.324879150e+002;6.543796510e-002
6.327178345e+002;6.360365450e-002
6.329477539e+002;6.434638053e-002
6.331777344e+002;6.434114277e-002
6.334076538e+002;6.371729076e-002
6.336376343e+002;6.160138920e-002
6.338676147e+002;6.336888671e-002
6.340975952e+002;6.661534309e-002
6.343276367e+002;6.682739407e-002
6.345576172e+002;6.393635273e-002
6.347876587e+002;7.111385465e-002
6.350177002e+002;6.833366305e-002
6.352477417e+002;7.068160921e-002
6.354777832e+002;6.507996470e-002
6.357078857e+002;6.507663429e-002
6.359379883e+002;7.195962220e-002
6.361680908e+002;6.903573871e-002
6.363981934e+002;6.623359025e-002
6.366282959e+002;6.500097364e-002
6.368583984e+002;7.173262537e-002
6.370885620e+002;7.112579048e-002
6.373187256e+002;7.010347396e-002
6.375488892e+002;6.548021734e-002
6.377790527e+002;7.027088106e-002
6.380092163e+002;7.007983327e-002
6.382394409e+002;7.236430049e-002
6.384696655e+002;7.156709582e-002
6.386998901e+002;7.258398086e-002
6.389301147e+002;7.054433972e-002
6.391603394e+002;7.401124388e-002
6.393906250e+002;7.022837549e-002
6.396208496e+002;7.533706725e-002
6.398511353e+002;7.213311642e-002
6.400814209e+002;7.414190471e-002
6.403117065e+002;6.998874992e-002
6.405420532e+002;7.254502922e-002
6.407723389e+002;7.421033829e-002
6.410026855e+002;7.320350409e-002
6.412330322e+002;7.499783486e-002
6.414633789e+002;7.378735393e-002
6.416937866e+002;7.619079202e-002
6.419241333e+002;7.811392844e-002
6.421545410e+002;7.329995185e-002
6.423849487e+002;7.608065009e-002
6.426153564e+002;7.410024107e-002
6.428457642e+002;7.436412573e-002
6.430762329e+002;7.111471146e-002
6.433066406e+002;7.384120673e-002
6.435371094e+002;8.175209910e-002
6.437675781e+002;7.131968439e-002
6.439980469e+002;7.520961761e-002
6.442285767e+002;7.735347003e-002
6.444590454e+002;8.164399862e-002
6.446895752e+002;8.872318268e-002
6.449201050e+002;9.135764837e-002
6.451506348e+002;9.360646456e-002
6.453811646e+002;9.187637269e-002
6.456117554e+002;9.005732089e-002
6.458422852e+002;8.986473829e-002
6.460728760e+002;9.722033888e-002
6.463034668e+002;9.953690320e-002
6.465341187e+002;1.035048738e-001
6.467647095e+002;1.029178947e-001
6.469953613e+002;1.054525673e-001
6.472259521e+002;1.052608863e-001
6.474566040e+002;1.129144058e-001
6.476872559e+002;1.116959974e-001
6.479179688e+002;1.067637354e-001
6.481486206e+002;1.169952974e-001
6.483793335e+002;1.094221473e-001
6.486100464e+002;1.099009961e-001
6.488407593e+002;1.087189093e-001
6.490714722e+002;1.116026416e-001
6.493022461e+002;1.183654517e-001
6.495329590e+002;1.148332134e-001
6.497637329e+002;1.195739359e-001
6.499945068e+002;1.187395602e-001
6.502252808e+002;1.239682510e-001
6.504561157e+002;1.288104951e-001
6.506868896e+002;1.309891343e-001
6.509177246e+002;1.375144273e-001
6.511485596e+002;1.427618116e-001
6.513793945e+002;1.476100832e-001
6.516102295e+002;1.564137787e-001
6.518410645e+002;1.539293677e-001
6.520719604e+002;1.604940742e-001
6.523028564e+002;1.644353569e-001
6.525337524e+002;1.664688587e-001
6.527646484e+002;1.732473820e-001
6.529956055e+002;1.840669364e-001
6.532265015e+002;1.921235025e-001
6.534574585e+002;2.014161646e-001
6.536884155e+002;2.158658206e-001
6.539193726e+002;2.315298319e-001
6.541503296e+002;2.465289831e-001
6.543813477e+002;2.649192214e-001
6.546123047e+002;2.868382335e-001
6.548433228e+002;3.191342950e-001
6.550743408e+002;3.442263007e-001
6.553053589e+002;3.866869807e-001
6.555364380e+002;4.395048022e-001
6.557674561e+002;4.892261624e-001
6.559985352e+002;5.280920863e-001
6.562296143e+002;5.464572906e-001
6.564606934e+002;5.427201986e-001
6.566917725e+002;5.159909725e-001
6.569229126e+002;4.860229194e-001
6.571540527e+002;4.459112883e-001
6.573851318e+002;4.200006425e-001
6.576162720e+002;3.954069018e-001
6.578474731e+002;3.630898297e-001
6.580786133e+002;3.523767591e-001
6.583098145e+002;3.362538218e-001
6.585409546e+002;3.173903227e-001
6.587721558e+002;3.015520871e-001
6.590033569e+002;2.838275135e-001
6.592346191e+002;2.662097216e-001
6.594658203e+002;2.571694553e-001
6.596970825e+002;2.428972721e-001
6.599283447e+002;2.341417521e-001
6.601596069e+002;2.168442756e-001
6.603908691e+002;2.101174891e-001
6.606221313e+002;1.955961436e-001
6.608534546e+002;1.917878538e-001
6.610847778e+002;1.817154586e-001
6.613161011e+002;1.713227332e-001
6.615474243e+002;1.690448672e-001
6.617787476e+002;1.581182778e-001
6.620101318e+002;1.424224228e-001
6.622414551e+002;1.413190812e-001
6.624728394e+002;1.342363656e-001
6.627042236e+002;1.325279772e-001
6.629356689e+002;1.251605302e-001
6.631670532e+002;1.228826791e-001
6.633984985e+002;1.157287806e-001
6.636298828e+002;1.149813607e-001
6.638613281e+002;1.102832779e-001
6.640927734e+002;1.077918708e-001
6.643242798e+002;1.063682139e-001
6.645557251e+002;1.007447541e-001
6.647872314e+002;9.828893840e-002
6.650187378e+002;9.853807837e-002
6.652502441e+002;9.472978860e-002
6.654817505e+002;9.811098129e-002
6.657132568e+002;9.437387437e-002
6.659448242e+002;9.718560427e-002
6.661763916e+002;8.796739578e-002
6.664079590e+002;8.576072752e-002
6.666395264e+002;8.362523466e-002
6.668710938e+002;8.216597885e-002
6.671027222e+002;7.793059200e-002
6.673342896e+002;8.045759052e-002
6.675659180e+002;7.800177485e-002
6.677975464e+002;7.380197197e-002
6.680291748e+002;7.764586061e-002
6.682608643e+002;7.365960628e-002
6.684924927e+002;7.447821647e-002
6.687241821e+002;7.412229478e-002
6.689558716e+002;6.746668369e-002
6.691875610e+002;7.227154076e-002
6.694193115e+002;6.679044664e-002
6.696510010e+002;6.440581381e-002
6.698827515e+002;6.789378077e-002
6.701144409e+002;6.913948804e-002
6.703462524e+002;6.960217655e-002
6.705780029e+002;6.230591610e-002
6.708097534e+002;6.992249936e-002
6.710415649e+002;6.291097403e-002
6.712733154e+002;5.977891758e-002
6.715051270e+002;6.059752405e-002
6.717369385e+002;6.034838036e-002
6.719688110e+002;5.589944124e-002
6.722006226e+002;5.433341488e-002
6.724324951e+002;5.693159625e-002
6.726643677e+002;6.009924039e-002
6.728962402e+002;5.476051196e-002
6.731281128e+002;5.689600483e-002
6.733599854e+002;5.500965565e-002
6.735919189e+002;5.600621551e-002
6.738237915e+002;5.878235400e-002
6.740557251e+002;5.479610339e-002
6.742876587e+002;6.244828179e-002
6.745196533e+002;5.237588286e-002
6.747515869e+002;5.351481214e-002
6.749835815e+002;5.209115148e-002
6.752155762e+002;5.550793558e-002
6.754475708e+002;5.451137200e-002
6.756795654e+002;5.333685130e-002
6.759115601e+002;5.223351717e-002
6.761436157e+002;5.326566845e-002
6.763756104e+002;4.668124020e-002
6.766076660e+002;5.333685130e-002
6.768397217e+002;4.821167514e-002
6.770718384e+002;5.515202135e-002
6.773038940e+002;4.942178726e-002
6.775360107e+002;5.226910859e-002
6.777680664e+002;5.098781362e-002
6.780001831e+002;5.230470002e-002
6.782322998e+002;5.294534564e-002
6.784644775e+002;5.070308223e-002
6.786965942e+002;5.201996863e-002
6.789287720e+002;5.255383998e-002
6.791609497e+002;4.885232076e-002
6.793931274e+002;4.824726656e-002
6.796253052e+002;4.867436364e-002
6.798574829e+002;4.849640653e-002
6.800897217e+002;4.639650881e-002
6.803219604e+002;4.600499943e-002
6.805541992e+002;4.205434397e-002
6.807864380e+002;4.507962242e-002
6.810186768e+002;4.241025820e-002
6.812509766e+002;4.180520028e-002
6.814832153e+002;4.433219880e-002
6.817155151e+002;4.362037033e-002
6.819478149e+002;4.105778039e-002
6.821801147e+002;4.600499943e-002
6.824124756e+002;4.184079170e-002
6.826447754e+002;4.675242305e-002
6.828771362e+002;4.120014608e-002
6.831094971e+002;4.134251177e-002
6.833418579e+002;4.269498959e-002
6.835742188e+002;4.475929588e-002
6.838066406e+002;4.198316112e-002
6.840390015e+002;4.308649525e-002
6.842714233e+002;4.273058102e-002
6.845038452e+002;4.013239965e-002
6.847362671e+002;3.764099255e-002
6.849686890e+002;4.351359606e-002
6.852011719e+002;3.799691051e-002
6.854336548e+002;3.650206700e-002
6.856660767e+002;3.586141765e-002
6.858985596e+002;3.899347037e-002
6.861311035e+002;3.618174046e-002
6.863635864e+002;4.152046889e-002
6.865961304e+002;4.098659754e-002
6.868286133e+002;4.023917392e-002
6.870611572e+002;3.959852830e-002
6.872937012e+002;4.059509188e-002
6.875263062e+002;4.027476534e-002
6.877588501e+002;4.098659754e-002
6.879914551e+002;3.700034693e-002
6.882240601e+002;4.027476534e-002
6.884566650e+002;4.091541469e-002
6.886892700e+002;3.849519044e-002
6.889218750e+002;3.721389547e-002
6.891545410e+002;4.091541469e-002
6.893871460e+002;3.685798123e-002
6.896198120e+002;3.860196471e-002
6.898524780e+002;3.589700907e-002
6.900852051e+002;3.522077203e-002
6.903178711e+002;3.934938833e-002
6.905505981e+002;3.853078187e-002
6.907832642e+002;3.539872915e-002
6.910159912e+002;3.141247854e-002
6.912487183e+002;3.543432057e-002
6.914815063e+002;3.685798123e-002
6.917142334e+002;3.621733189e-002
6.919470215e+002;3.589700907e-002
6.921798096e+002;3.447334841e-002
6.924125977e+002;3.781895339e-002
6.926453857e+002;3.650206700e-002
6.928781738e+002;3.764099255e-002
6.931110229e+002;3.411743417e-002
6.933438110e+002;3.458012268e-002
6.935766602e+002;3.646647558e-002
6.938095093e+002;3.425979987e-002
6.940424194e+002;3.561227769e-002
6.942752686e+002;3.290732205e-002
6.945081787e+002;3.169720992e-002
6.947410278e+002;3.607496619e-002
6.949739380e+002;3.073623963e-002
6.952069092e+002;3.721389547e-002
6.954398193e+002;3.312087059e-002
6.956727295e+002;3.746303543e-002
6.959057007e+002;3.522077203e-002
6.961386719e+002;3.151925281e-002
6.963716431e+002;3.337001055e-002
6.966046143e+002;3.543432057e-002
6.968375854e+002;3.689357266e-002
6.970706177e+002;3.732066974e-002
6.973036499e+002;3.315646201e-002
6.975366821e+002;3.312087059e-002
6.977697144e+002;3.589700907e-002
6.980027466e+002;3.137688711e-002
6.982357788e+002;3.237345070e-002
6.984688721e+002;3.208871931e-002
6.987019653e+002;3.248022497e-002
6.989350586e+002;3.486485779e-002
6.991681519e+002;3.006000072e-002
6.994012451e+002;3.465130553e-002
6.996343994e+002;3.023795970e-002
6.998674927e+002;3.276495636e-002
7.001006470e+002;3.443775699e-002
7.003338013e+002;3.532754630e-002
7.005669556e+002;3.603937477e-002
7.008001709e+002;3.166161850e-002
7.010333252e+002;3.728507832e-002
7.012665405e+002;3.354797140e-002
7.014997559e+002;3.468689695e-002
7.017329712e+002;2.902784757e-002
